"year","month","day","mode","route","peak","numerator","denominator","mean"
2023,3,15,"Rail","Orange","PEAK",65732.438604886,78538.472299256,0.836945724566999
2023,3,15,"Rail","Red","OFF_PEAK",94283.648154508,126573.630119362,0.744891712954714
2023,3,15,"Rail","Red","PEAK",82468.630938726,112108.472686337,0.73561461469073
2023,3,16,"Rail","Blue","OFF_PEAK",32953.635843192,42967.655910548,0.766940507804204
2023,3,16,"Rail","Blue","PEAK",23577.720519115,28826.927934189,0.817906111013363
2023,3,16,"Rail","Green-B","OFF_PEAK",9632.416260966,11759.758638808,0.81909982652011
2023,3,16,"Rail","Green-B","PEAK",6515.143849512,7701.284444478,0.845981458869956
2023,3,16,"Rail","Green-C","OFF_PEAK",10593.982080878,12658.861005597,0.836882723982353
2023,3,16,"Rail","Green-C","PEAK",7796.273593587,9351.444363159,0.833697265451446
2023,3,16,"Rail","Green-D","OFF_PEAK",18227.089292693,24044.472632997,0.758057353592334
2023,3,16,"Rail","Green-D","PEAK",11973.508849016,16200.682800632,0.739074333863811
2023,3,16,"Rail","Green-E","OFF_PEAK",17133.015991187,20967.068661793,0.81713930867253
2023,3,16,"Rail","Green-E","PEAK",13430.396542568,16129.743467179,0.832647870060447
2023,3,16,"Rail","Orange","OFF_PEAK",84053.905628281,95486.3868948,0.880271087447109
2023,3,16,"Rail","Orange","PEAK",67115.041819195,77402.951145581,0.86708634265073
2023,3,16,"Rail","Red","OFF_PEAK",97782.645410638,126723.547444626,0.771621749725447
2023,3,16,"Rail","Red","PEAK",87938.513964187,114912.718992229,0.765263538582999
2023,3,17,"Rail","Blue","OFF_PEAK",34228.474241934,42792.410482305,0.79987254412994
2023,3,17,"Rail","Blue","PEAK",24165.672972301,28824.940294513,0.838359862167731
2023,3,17,"Rail","Green-B","OFF_PEAK",9241.746754127,11642.451613346,0.793797308423681
2023,3,17,"Rail","Green-B","PEAK",5832.349556238,6939.944613034,0.840402896773007
2023,3,17,"Rail","Green-C","OFF_PEAK",10365.818999363,13369.312514069,0.775344206252542
2023,3,17,"Rail","Green-C","PEAK",7905.036778031,9694.081383102,0.815449805466918
2023,3,17,"Rail","Green-D","OFF_PEAK",16595.395589063,22939.364086783,0.723446191720057
2023,3,17,"Rail","Green-D","PEAK",13495.61480849,18040.547143779,0.748071258644933
2023,3,17,"Rail","Green-E","OFF_PEAK",16364.520425626,21614.129411849,0.757121423389594
2023,3,17,"Rail","Green-E","PEAK",12289.310026496,15273.660658727,0.804608030850429
2023,3,17,"Rail","Orange","OFF_PEAK",81590.999026858,92787.214898689,0.879334497925649
2023,3,17,"Rail","Orange","PEAK",66282.710784983,76749.980154322,0.863618604874003
2023,3,17,"Rail","Red","OFF_PEAK",90648.964061647,123949.701819311,0.731336685212777
2023,3,17,"Rail","Red","PEAK",86354.231479975,115038.759677989,0.750653359977921
2023,3,18,"Rail","Blue","OFF_PEAK",33508.862346992,44198.713942818,0.758141116738012
2023,3,18,"Rail","Green-B","OFF_PEAK",11013.997007573,13509.444103899,0.815281289360694
2023,3,18,"Rail","Green-C","OFF_PEAK",13350.594854417,16318.075818751,0.818147617568728
2023,3,18,"Rail","Green-D","OFF_PEAK",21541.540614627,28528.935336294,0.755076919650143
2023,3,18,"Rail","Green-E","OFF_PEAK",20353.55049927,24250.661385176,0.839298779360787
2023,3,18,"Rail","Orange","OFF_PEAK",58180.290743124,65592.303088551,0.886998748383318
2023,3,18,"Rail","Red","OFF_PEAK",69858.044380374,89774.595119508,0.778149367172071
2023,3,19,"Rail","Blue","OFF_PEAK",27794.993215555,33745.016155173,0.823676986484243
2023,3,19,"Rail","Green-B","OFF_PEAK",8775.410075764,10906.566553902,0.804598773811586
2023,3,19,"Rail","Green-C","OFF_PEAK",10817.790574477,12856.149815005,0.84144870199405
2023,3,19,"Rail","Green-D","OFF_PEAK",14281.072290559,17559.34153389,0.813303406793253
2023,3,19,"Rail","Green-E","OFF_PEAK",13331.707638257,16365.746202039,0.814610435336948
2023,3,19,"Rail","Orange","OFF_PEAK",45914.146149537,48470.47095469,0.947260161603492
2023,3,19,"Rail","Red","OFF_PEAK",60602.781493303,67180.951284763,0.902082812677409
2023,3,20,"Rail","Blue","OFF_PEAK",32064.480289388,42176.733990019,0.760240949357908
2023,3,20,"Rail","Blue","PEAK",22287.650067467,28722.509403754,0.775964584227938
2023,3,20,"Rail","Green-B","OFF_PEAK",8364.996730302,10983.429343852,0.761601542507698
2023,3,20,"Rail","Green-B","PEAK",4725.179484514,6584.97725527,0.717569598396473
2023,3,20,"Rail","Green-C","OFF_PEAK",10574.976968346,13327.907740637,0.793446141295136
2023,3,20,"Rail","Green-C","PEAK",6717.700169214,8545.857331901,0.786076798185873
2023,3,20,"Rail","Green-D","OFF_PEAK",18116.073897511,23906.670824536,0.757783215842753
2023,3,20,"Rail","Green-D","PEAK",13036.20169116,17859.328995385,0.729937932972099
2023,3,20,"Rail","Green-E","OFF_PEAK",17124.247812284,21607.105448506,0.792528543589259
2023,3,20,"Rail","Green-E","PEAK",12337.785509682,15469.737255675,0.797543313488142
2023,3,20,"Rail","Orange","OFF_PEAK",75872.154818779,92458.667089181,0.820606193095954
2023,3,20,"Rail","Orange","PEAK",60470.359262373,72655.911340091,0.832284092884345
2023,3,20,"Rail","Red","OFF_PEAK",86926.671591253,119031.3411735,0.730283896108914
2023,3,20,"Rail","Red","PEAK",81769.275389219,111958.019732745,0.730356571011263
2023,3,21,"Rail","Blue","OFF_PEAK",33690.946894223,43436.823228858,0.775631005902841
2023,3,21,"Rail","Blue","PEAK",22984.278848303,28400.818658601,0.809282264873811
2023,3,21,"Rail","Green-B","OFF_PEAK",9083.36306645,11116.328878492,0.817118957682567
2023,3,21,"Rail","Green-B","PEAK",5690.622396946,6845.251164022,0.831324119537845
2023,3,21,"Rail","Green-C","OFF_PEAK",10780.379239483,13143.506950804,0.820205693947121
2023,3,21,"Rail","Green-C","PEAK",8583.045074377,10322.821900951,0.831463058912823
2023,3,21,"Rail","Green-D","OFF_PEAK",18478.07788794,23487.410787664,0.78672264282298
2023,3,21,"Rail","Green-D","PEAK",13921.173435602,17016.108746449,0.818117328881501
2023,3,21,"Rail","Green-E","OFF_PEAK",18075.62342923,21830.257681904,0.828007790499589
2023,3,21,"Rail","Green-E","PEAK",13662.000738702,16030.642645127,0.852242860198432
2023,3,21,"Rail","Orange","OFF_PEAK",75729.556761155,92600.013715656,0.817813666785141
2023,3,21,"Rail","Orange","PEAK",61786.322058432,75924.650101795,0.813784745475847
2023,3,21,"Rail","Red","OFF_PEAK",94219.302085123,124146.82254188,0.758934462888398
2023,3,21,"Rail","Red","PEAK",85934.756078046,115962.807618169,0.741054462573928
2023,3,22,"Rail","Blue","OFF_PEAK",32311.798203318,42600.569470093,0.758482776292508
2023,3,22,"Rail","Blue","PEAK",23649.802400462,29128.95521217,0.811900125775235
2023,3,22,"Rail","Green-B","OFF_PEAK",9072.325119058,11720.199184618,0.774076018346585
2023,3,22,"Rail","Green-B","PEAK",5620.284315426,7102.139781438,0.791350844729226
2023,3,22,"Rail","Green-C","OFF_PEAK",10608.540236664,13086.705763766,0.810634886132807
2023,3,22,"Rail","Green-C","PEAK",7763.210922683,9784.851279591,0.793390793672594
2023,3,22,"Rail","Green-D","OFF_PEAK",19328.940604615,23971.57697374,0.806327452957691
2023,3,22,"Rail","Green-D","PEAK",14435.49749822,18088.605982782,0.79804366969797
2023,3,22,"Rail","Green-E","OFF_PEAK",17857.797993424,21857.556445652,0.817007977896649
2023,3,22,"Rail","Green-E","PEAK",12517.648911438,15068.06761527,0.830740160652889
2023,3,22,"Rail","Orange","OFF_PEAK",71816.695659087,93084.890316761,0.771518292761587
2023,3,22,"Rail","Orange","PEAK",53882.192520225,72666.695213178,0.741497770913539
2023,3,22,"Rail","Red","OFF_PEAK",94214.000122777,124379.410728884,0.757472636111293
2023,3,22,"Rail","Red","PEAK",85467.285207993,113028.644598405,0.756155977200837
2023,3,23,"Rail","Blue","OFF_PEAK",30838.244502306,42878.553185687,0.719199744654629
2023,3,23,"Rail","Blue","PEAK",22627.396218068,28610.113955028,0.790888014414616
2023,3,23,"Rail","Green-B","OFF_PEAK",9928.269107043,11807.026921818,0.84087799348511
2023,3,23,"Rail","Green-B","PEAK",6251.168369346,7587.814666985,0.823843048848462
2023,3,23,"Rail","Green-C","OFF_PEAK",10587.709901226,12902.306954225,0.820605953554604
2023,3,23,"Rail","Green-C","PEAK",8482.775644481,9676.589034693,0.876628697784738
2023,3,23,"Rail","Green-D","OFF_PEAK",18682.892103635,23057.125443643,0.81028713441753
2023,3,23,"Rail","Green-D","PEAK",15212.550504366,18447.919874284,0.824621453694189
2023,3,23,"Rail","Green-E","OFF_PEAK",17517.323499908,21441.770796238,0.816971866100791
2023,3,23,"Rail","Green-E","PEAK",12465.877418612,14617.412755022,0.852810112673954
2023,3,23,"Rail","Orange","OFF_PEAK",76882.15738224,92728.338355418,0.829111776893475
2023,3,23,"Rail","Orange","PEAK",62625.923968112,73823.632400968,0.848318105345502
2023,3,23,"Rail","Red","OFF_PEAK",94836.359179927,124873.87354367,0.759457174576726
2023,3,23,"Rail","Red","PEAK",81918.595704677,113169.467912885,0.723857743748834
2023,3,24,"Rail","Blue","OFF_PEAK",31644.655932356,43098.354381447,0.734242789232305
2023,3,24,"Rail","Blue","PEAK",20692.270451091,28488.725086135,0.726331922138615
2023,3,24,"Rail","Green-B","OFF_PEAK",9715.633708218,11461.717038176,0.84765953267366
2023,3,24,"Rail","Green-B","PEAK",5688.535263772,6853.2847969,0.830045070700278
2023,3,24,"Rail","Green-C","OFF_PEAK",10497.172393741,12821.064979055,0.818744184737352
2023,3,24,"Rail","Green-C","PEAK",8030.616552973,9574.787790311,0.838725278183127
2023,3,24,"Rail","Green-D","OFF_PEAK",20088.589505964,24681.777014474,0.813903694785977
2023,3,24,"Rail","Green-D","PEAK",15208.951262861,18319.369236129,0.830211513662069
2023,3,24,"Rail","Green-E","OFF_PEAK",17171.03263258,21246.704611042,0.808173923764918
2023,3,24,"Rail","Green-E","PEAK",12861.798103289,15768.056981693,0.815686937091982
2023,3,24,"Rail","Orange","OFF_PEAK",84610.638059083,96723.02593945,0.874772446759993
2023,3,24,"Rail","Orange","PEAK",70692.529039629,81470.869076255,0.867703141517519
2023,3,24,"Rail","Red","OFF_PEAK",92073.601321666,125484.356302589,0.73374565590983
2023,3,24,"Rail","Red","PEAK",83397.305055543,112823.5996533,0.739183161251882
2023,3,25,"Rail","Blue","OFF_PEAK",34538.079327522,44364.042179356,0.778515158467541
2023,3,25,"Rail","Green-B","OFF_PEAK",11368.889113555,14019.906491386,0.810910480789596
2023,3,25,"Rail","Green-C","OFF_PEAK",13721.344243842,16812.582781943,0.816135416063435
2023,3,25,"Rail","Green-D","OFF_PEAK",20632.16507312,27095.839883109,0.76145139483134
2023,3,25,"Rail","Green-E","OFF_PEAK",17869.483262146,23346.499355591,0.765403112045859
2023,3,25,"Rail","Orange","OFF_PEAK",57829.036834308,68402.969308318,0.845417054538242
2023,3,25,"Rail","Red","OFF_PEAK",3031.62070705,3609.248686997,0.839958941585817
2023,3,26,"Rail","Blue","OFF_PEAK",25735.626832464,33107.617993051,0.777332480937339
2023,3,26,"Rail","Green-B","OFF_PEAK",8556.286312121,10351.735034191,0.826555769043569
2023,3,26,"Rail","Green-C","OFF_PEAK",10089.051487874,12292.470186987,0.820750535441967
2023,3,26,"Rail","Green-D","OFF_PEAK",15104.697913982,18788.819402899,0.803919479456566
2023,3,26,"Rail","Green-E","OFF_PEAK",13119.230275037,16009.559246211,0.81946230207068
2023,3,26,"Rail","Orange","OFF_PEAK",42469.86358302,48353.038559083,0.878328743107338
2023,3,26,"Rail","Red","OFF_PEAK",2064.732243181,2422.118929838,0.852448745495374
2023,3,27,"Rail","Blue","OFF_PEAK",32889.347250683,42612.048647048,0.771832106057671
2023,3,27,"Rail","Blue","PEAK",23073.206089399,28794.957224346,0.801293292767621
2023,3,27,"Rail","Green-B","OFF_PEAK",9460.777199846,11662.606195208,0.811206092488427
2023,3,27,"Rail","Green-B","PEAK",5432.276643252,6544.913704616,0.829999735431305
2023,3,27,"Rail","Green-C","OFF_PEAK",10294.575502176,12930.304918054,0.79615875784972
2023,3,27,"Rail","Green-C","PEAK",7335.388697987,9199.301237914,0.79738542181388
2023,3,27,"Rail","Green-D","OFF_PEAK",18677.83292044,24064.996896506,0.776141089930988
2023,3,27,"Rail","Green-D","PEAK",13165.983298581,16968.485384675,0.775907984720415
2023,3,27,"Rail","Green-E","OFF_PEAK",18264.961803801,21577.158772386,0.846495221937011
2023,3,27,"Rail","Green-E","PEAK",12835.8133446,15699.926778119,0.81757154195708
2023,3,27,"Rail","Orange","OFF_PEAK",77859.692949045,88591.115750615,0.878865699899535
2023,3,27,"Rail","Orange","PEAK",66455.175616555,77373.450688114,0.858888611345904
2023,3,27,"Rail","Red","OFF_PEAK",97334.178692281,126727.97579715,0.768055972487726
2023,3,27,"Rail","Red","PEAK",83834.37856413,113800.5965539,0.736677847944523
2023,3,28,"Rail","Blue","OFF_PEAK",36820.079136522,42886.205574405,0.858552969267504
2023,3,28,"Rail","Blue","PEAK",25057.658168794,28914.477020866,0.866612878756592
2023,3,28,"Rail","Green-B","OFF_PEAK",9825.044007867,11735.880802248,0.83717994187407
2023,3,28,"Rail","Green-B","PEAK",6086.784364651,7123.889227462,0.85441872694861
2023,3,28,"Rail","Green-C","OFF_PEAK",9897.83886018,12819.377030178,0.772099832689184
2023,3,28,"Rail","Green-C","PEAK",7705.962910218,9509.56801828,0.810337850826139
2023,3,28,"Rail","Green-D","OFF_PEAK",19059.332404971,24172.601322678,0.788468404808799
2023,3,28,"Rail","Green-D","PEAK",14564.649145638,17889.342628129,0.814152283199982
2023,3,28,"Rail","Green-E","OFF_PEAK",17550.386582027,21532.058367686,0.815081692717569
2023,3,28,"Rail","Green-E","PEAK",13818.51473728,16216.879367076,0.852106895814664
2023,3,28,"Rail","Orange","OFF_PEAK",68196.797762972,87500.925897777,0.779383727237846
2023,3,28,"Rail","Orange","PEAK",59036.805415404,74777.201926804,0.789502734713081
2023,3,28,"Rail","Red","OFF_PEAK",94879.790757665,127586.358188196,0.743651532225042
2023,3,28,"Rail","Red","PEAK",78793.647882637,109687.494150501,0.718346685671615
2023,3,29,"Rail","Blue","OFF_PEAK",35995.52529914,43028.357179684,0.836553558129694
2023,3,29,"Rail","Blue","PEAK",25625.680451969,29010.022341895,0.883338873371411
2023,3,29,"Rail","Green-B","OFF_PEAK",9095.783545977,11382.381581984,0.799110755553458
2023,3,29,"Rail","Green-B","PEAK",6115.43103995,7442.38613795,0.821703003122395
2023,3,29,"Rail","Green-C","OFF_PEAK",10463.293583633,13267.560427954,0.788637341465386
2023,3,29,"Rail","Green-C","PEAK",8519.890882451,10230.043755949,0.832830346155313
2023,3,29,"Rail","Green-D","OFF_PEAK",18461.250092195,23995.53502948,0.769361886264016
2023,3,29,"Rail","Green-D","PEAK",14124.480765289,17936.181094458,0.787485401206907
2023,3,29,"Rail","Green-E","OFF_PEAK",17444.727002335,21336.937285674,0.817583459555261
2023,3,29,"Rail","Green-E","PEAK",11949.633544269,14663.437167616,0.814927183011334
2023,3,29,"Rail","Orange","OFF_PEAK",68054.928390627,87010.461494318,0.782146505395459
2023,3,29,"Rail","Orange","PEAK",63468.503189703,79869.087572932,0.794656670288703
2023,3,29,"Rail","Red","OFF_PEAK",95932.718816939,127657.670219499,0.751484173665311
2023,3,29,"Rail","Red","PEAK",84754.331851431,113129.124185065,0.749182250476752
2023,3,30,"Rail","Blue","OFF_PEAK",35004.959273451,42898.450028552,0.815995898456767
2023,3,30,"Rail","Blue","PEAK",23725.518055036,28665.740996927,0.827661076599394
2023,3,30,"Rail","Green-B","OFF_PEAK",9189.242697139,12187.565830686,0.753985071736164
2023,3,30,"Rail","Green-B","PEAK",6333.889927895,7750.593259655,0.817213562330187
2023,3,30,"Rail","Green-C","OFF_PEAK",9948.739980753,13096.680988416,0.759638261751405
2023,3,30,"Rail","Green-C","PEAK",8664.686985606,10880.900965215,0.796320728706751
2023,3,30,"Rail","Green-D","OFF_PEAK",12800.595020595,18871.064157491,0.678318663630515
2023,3,30,"Rail","Green-D","PEAK",10846.422786402,13868.65098489,0.782082035103433
2023,3,30,"Rail","Green-E","OFF_PEAK",12132.893068714,17557.805926334,0.691025582559637
2023,3,30,"Rail","Green-E","PEAK",9493.058636759,12002.631935219,0.790914750031097
2023,3,30,"Rail","Orange","OFF_PEAK",71496.343293259,85231.61226642,0.838847716147539
2023,3,30,"Rail","Orange","PEAK",65625.430927631,76535.467366555,0.857451233861655
2023,3,30,"Rail","Red","OFF_PEAK",109471.245040575,124885.01812161,0.876576283425563
2023,3,30,"Rail","Red","PEAK",99764.046208926,108916.917754755,0.915964647783751
2023,3,31,"Rail","Blue","OFF_PEAK",37011.724169731,42730.19550036,0.866172591450446
2023,3,31,"Rail","Blue","PEAK",26037.02829817,28868.771502455,0.901909812683086
2023,3,31,"Rail","Green-B","OFF_PEAK",9104.231047236,11508.311478869,0.791100507138058
2023,3,31,"Rail","Green-B","PEAK",5690.296303142,6859.991135612,0.829490328872612
2023,3,31,"Rail","Green-C","OFF_PEAK",9963.766208052,13004.455377233,0.766180967908556
2023,3,31,"Rail","Green-C","PEAK",7428.534063459,9309.338604146,0.797965825429385
2023,3,31,"Rail","Green-D","OFF_PEAK",17733.111955113,23796.766044158,0.745189994397008
2023,3,31,"Rail","Green-D","PEAK",13180.628569625,17898.699084754,0.736401484108539
2023,3,31,"Rail","Green-E","OFF_PEAK",16123.687914158,20532.194830593,0.785288082798322
2023,3,31,"Rail","Green-E","PEAK",11544.358146269,14522.7602733,0.794914873551499
2023,3,31,"Rail","Orange","OFF_PEAK",80580.34650766,90021.533579895,0.895123014496794
2023,3,31,"Rail","Orange","PEAK",68057.599000656,72714.915973013,0.93595100936257
2023,3,31,"Rail","Red","OFF_PEAK",110254.789757098,127755.22144718,0.863015918317534
2023,3,31,"Rail","Red","PEAK",97819.991543529,113568.160523553,0.861332886722613
2023,4,1,"Rail","Blue","OFF_PEAK",36346.463955225,44376.00397058,0.819056713157896
2023,4,1,"Rail","Green-B","OFF_PEAK",8038.722839978,10416.640772395,0.771719311016399
2023,4,1,"Rail","Green-C","OFF_PEAK",9458.917337977,11700.803038992,0.808398988210972
2023,4,1,"Rail","Green-D","OFF_PEAK",14455.770229022,19355.073552155,0.746872399635624
2023,4,1,"Rail","Green-E","OFF_PEAK",7546.121408098,12192.807407311,0.618899417994024
2023,4,1,"Rail","Orange","OFF_PEAK",7772.518489221,9669.036926381,0.803856531772514
2023,4,1,"Rail","Red","OFF_PEAK",63338.254823926,69769.311266014,0.907823994168899
2023,4,2,"Rail","Blue","OFF_PEAK",29433.179489668,33800.90388793,0.87078084027742
2023,4,2,"Rail","Green-B","OFF_PEAK",6348.459239593,8690.601319039,0.730497120571515
2023,4,2,"Rail","Green-C","OFF_PEAK",7540.700159637,9203.080902692,0.819366931505651
2023,4,2,"Rail","Green-D","OFF_PEAK",10318.877161401,14015.647703735,0.736239764263705
2023,4,2,"Rail","Green-E","OFF_PEAK",5667.576687525,8431.651354986,0.67217872856822
2023,4,2,"Rail","Orange","OFF_PEAK",6227.666463303,6742.817301194,0.923600059903777
2023,4,2,"Rail","Red","OFF_PEAK",44584.234091339,50848.79259125,0.876800250690928
2023,4,3,"Rail","Blue","OFF_PEAK",36768.242244798,42710.32909459,0.860874711673793
2023,4,3,"Rail","Blue","PEAK",24591.511892004,28785.637570185,0.854297975233138
2023,4,3,"Rail","Green-B","OFF_PEAK",9473.942870114,11321.328194382,0.836822562463587
2023,4,3,"Rail","Green-B","PEAK",6273.367783771,7161.060132439,0.876038975759074
2023,4,3,"Rail","Green-C","OFF_PEAK",10312.641155681,12709.413767265,0.811417532273814
2023,4,3,"Rail","Green-C","PEAK",6985.168736083,9408.626694431,0.74242171179111
2023,4,3,"Rail","Green-D","OFF_PEAK",19349.531369126,24557.928557681,0.787913822767191
2023,4,3,"Rail","Green-D","PEAK",15598.264705016,19215.492521456,0.811754613502568
2023,4,3,"Rail","Green-E","OFF_PEAK",17172.187464242,21043.062278116,0.816049833303038
2023,4,3,"Rail","Green-E","PEAK",12666.74173734,15532.953940429,0.815475394179284
2023,4,3,"Rail","Orange","OFF_PEAK",81236.823282052,89911.896277952,0.903515848791777
2023,4,3,"Rail","Orange","PEAK",67226.596598091,72358.50945631,0.929076581361621
2023,4,3,"Rail","Red","OFF_PEAK",110256.470796438,124232.889621374,0.887498239254258
2023,4,3,"Rail","Red","PEAK",101437.737857407,114732.599738001,0.884123066060094
2023,4,4,"Rail","Blue","OFF_PEAK",36630.707641349,43024.999559813,0.851381941106712
2023,4,4,"Rail","Blue","PEAK",26544.730666195,28561.63240578,0.929384227381316
